timestamp,x,y,z
453468,2.23,-0.85,9.62
453487,2.23,-0.85,9.62
453508,2.23,-0.85,9.62
453527,2.23,-0.85,9.62
453547,2.23,-0.85,9.62
453572,2.23,-0.85,9.62
453588,2.23,-0.85,9.62
453634,2.23,-0.85,9.62
453635,2.23,-0.85,9.62
453647,2.23,-0.85,9.62
453668,2.23,-0.85,9.62
453688,2.23,-0.85,9.62
453707,2.23,-0.85,9.62
453727,2.24,-0.82,9.7
453747,2.24,-0.82,9.7
453767,2.24,-0.82,9.7
453787,2.24,-0.82,9.7
453807,2.24,-0.82,9.7
453827,2.24,-0.82,9.7
453847,2.24,-0.82,9.7
453867,2.24,-0.82,9.7
453887,2.24,-0.82,9.7
453907,2.24,-0.82,9.7
453927,2.24,-0.82,9.7
453948,2.24,-0.82,9.7
453968,2.24,-0.82,9.7
453988,2.24,-0.82,9.7
454007,2.24,-0.82,9.7
454027,2.24,-0.82,9.7
454047,2.24,-0.82,9.7
454067,2.24,-0.82,9.7
454088,2.24,-0.82,9.7
454108,2.24,-0.82,9.7
454128,2.21,-1.02,9.67
454147,2.21,-1.02,9.67
454168,2.21,-1.02,9.67
454188,2.21,-1.02,9.67
454207,2.21,-1.02,9.67
454228,2.21,-1.02,9.67
454247,2.21,-1.02,9.67
454268,2.21,-1.02,9.67
454287,2.21,-1.02,9.67
454308,2.21,-1.02,9.67
454327,2.21,-1.02,9.67
454347,2.21,-1.02,9.67
454368,2.21,-1.02,9.67
454388,2.21,-1.02,9.67
454408,2.21,-1.02,9.67
454427,2.21,-1.02,9.67
454447,2.21,-1.02,9.67
454467,2.21,-1.02,9.67
454488,2.21,-1.02,9.67
454507,2.21,-1.02,9.67
454527,2.06,-1.63,9.65
454548,2.06,-1.63,9.65
454567,2.06,-1.63,9.65
454587,2.06,-1.63,9.65
454608,2.06,-1.63,9.65
454627,2.06,-1.63,9.65
454659,2.06,-1.63,9.65
454669,2.06,-1.63,9.65
454688,2.06,-1.63,9.65
454713,2.06,-1.63,9.65
454727,2.06,-1.63,9.65
454748,2.06,-1.63,9.65
454767,2.06,-1.63,9.65
454787,2.06,-1.63,9.65
454808,2.06,-1.63,9.65
454828,2.06,-1.63,9.65
454848,2.06,-1.63,9.65
454868,2.06,-1.63,9.65
454887,2.06,-1.63,9.65
454907,2.06,-1.63,9.65
454929,2.32,-0.26,9.73
454948,2.32,-0.26,9.73
454968,2.32,-0.26,9.73
454988,2.32,-0.26,9.73
455008,2.32,-0.26,9.73
455028,2.32,-0.26,9.73
455048,2.32,-0.26,9.73
455068,2.32,-0.26,9.73
455088,2.32,-0.26,9.73
455107,2.32,-0.26,9.73
455127,2.32,-0.26,9.73
455147,2.32,-0.26,9.73
455167,2.32,-0.26,9.73
455187,2.32,-0.26,9.73
455207,2.32,-0.26,9.73
455228,2.32,-0.26,9.73
455248,2.32,-0.26,9.73
455268,2.32,-0.26,9.73
455288,2.32,-0.26,9.73
455308,2.32,-0.26,9.73
455328,2.15,-1.43,9.53
455347,2.15,-1.43,9.53
455367,2.15,-1.43,9.53
455387,2.15,-1.43,9.53
455407,2.15,-1.43,9.53
455427,2.15,-1.43,9.53
455447,2.15,-1.43,9.53
455467,2.15,-1.43,9.53
455487,2.15,-1.43,9.53
455507,2.15,-1.43,9.53
455527,2.15,-1.43,9.53
455547,2.15,-1.43,9.53
455568,2.15,-1.43,9.53
455587,2.15,-1.43,9.53
455607,2.15,-1.43,9.53
455627,2.15,-1.43,9.53
455648,2.15,-1.43,9.53
455668,2.15,-1.43,9.53
455696,2.15,-1.43,9.53
455708,2.15,-1.43,9.53
455762,2.16,-1.17,9.55
455763,2.16,-1.17,9.55
455779,2.16,-1.17,9.55
455787,2.16,-1.17,9.55
455807,2.16,-1.17,9.55
455827,2.16,-1.17,9.55
455847,2.16,-1.17,9.55
455867,2.16,-1.17,9.55
455888,2.16,-1.17,9.55
455907,2.16,-1.17,9.55
455927,2.16,-1.17,9.55
455948,2.16,-1.17,9.55
455967,2.16,-1.17,9.55
455988,2.16,-1.17,9.55
456007,2.16,-1.17,9.55
456028,2.16,-1.17,9.55
456047,2.16,-1.17,9.55
456068,2.16,-1.17,9.55
456088,2.16,-1.17,9.55
456107,2.16,-1.17,9.55
456128,2.17,-1.13,9.63
456148,2.17,-1.13,9.63
456167,2.17,-1.13,9.63
456188,2.17,-1.13,9.63
456208,2.17,-1.13,9.63
456227,2.17,-1.13,9.63
456247,2.17,-1.13,9.63
456268,2.17,-1.13,9.63
456288,2.17,-1.13,9.63
456307,2.17,-1.13,9.63
456327,2.17,-1.13,9.63
456347,2.17,-1.13,9.63
456367,2.17,-1.13,9.63
456388,2.17,-1.13,9.63
456408,2.17,-1.13,9.63
456428,2.17,-1.13,9.63
456447,2.17,-1.13,9.63
456467,2.17,-1.13,9.63
456487,2.17,-1.13,9.63
456507,2.17,-1.13,9.63
456528,2.22,-1.03,9.74
456548,2.22,-1.03,9.74
456568,2.22,-1.03,9.74
456588,2.22,-1.03,9.74
456607,2.22,-1.03,9.74
456627,2.22,-1.03,9.74
456648,2.22,-1.03,9.74
456668,2.22,-1.03,9.74
456688,2.22,-1.03,9.74
456707,2.22,-1.03,9.74
456727,2.22,-1.03,9.74
456748,2.22,-1.03,9.74
456767,2.22,-1.03,9.74
456799,2.22,-1.03,9.74
456812,2.22,-1.03,9.74
456827,2.22,-1.03,9.74
456848,2.22,-1.03,9.74
456873,2.22,-1.03,9.74
456888,2.22,-1.03,9.74
456907,2.22,-1.03,9.74
456927,2.22,-0.98,9.63
456947,2.22,-0.98,9.63
456968,2.22,-0.98,9.63
456988,2.22,-0.98,9.63
457007,2.22,-0.98,9.63
457027,2.22,-0.98,9.63
457047,2.22,-0.98,9.63
457067,2.22,-0.98,9.63
457088,2.22,-0.98,9.63
457107,2.22,-0.98,9.63
457127,2.22,-0.98,9.63
457148,2.22,-0.98,9.63
457167,2.22,-0.98,9.63
457187,2.22,-0.98,9.63
457208,2.22,-0.98,9.63
457227,2.22,-0.98,9.63
457248,2.22,-0.98,9.63
457267,2.22,-0.98,9.63
457288,2.22,-0.98,9.63
457307,2.22,-0.98,9.63
457328,2.2,-0.97,9.67
457348,2.2,-0.97,9.67
457367,2.2,-0.97,9.67
457387,2.2,-0.97,9.67
457408,2.2,-0.97,9.67
457427,2.2,-0.97,9.67
457447,2.2,-0.97,9.67
457467,2.2,-0.97,9.67
457488,2.2,-0.97,9.67
457508,2.2,-0.97,9.67
457528,2.2,-0.97,9.67
457548,2.2,-0.97,9.67
457567,2.2,-0.97,9.67
457587,2.2,-0.97,9.67
457608,2.2,-0.97,9.67
457628,2.2,-0.97,9.67
457647,2.2,-0.97,9.67
457667,2.2,-0.97,9.67
457687,2.2,-0.97,9.67
457707,2.2,-0.97,9.67
457728,2.21,-1.01,9.62
457748,2.21,-1.01,9.62
457767,2.21,-1.01,9.62
457788,2.21,-1.01,9.62
457808,2.21,-1.01,9.62
457827,2.21,-1.01,9.62
457847,2.21,-1.01,9.62
457868,2.21,-1.01,9.62
457888,2.21,-1.01,9.62
457910,2.21,-1.01,9.62
457927,2.21,-1.01,9.62
457947,2.21,-1.01,9.62
457967,2.21,-1.01,9.62
457987,2.21,-1.01,9.62
458007,2.21,-1.01,9.62
458028,2.21,-1.01,9.62
458048,2.21,-1.01,9.62
458067,2.21,-1.01,9.62
458087,2.21,-1.01,9.62
458107,2.21,-1.01,9.62
458129,2.2,-1.05,9.59
458148,2.2,-1.05,9.59
458167,2.2,-1.05,9.59
458187,2.2,-1.05,9.59
458207,2.2,-1.05,9.59
458228,2.2,-1.05,9.59
458247,2.2,-1.05,9.59
458268,2.2,-1.05,9.59
458288,2.2,-1.05,9.59
458307,2.2,-1.05,9.59
458328,2.2,-1.05,9.59
458347,2.2,-1.05,9.59
458368,2.2,-1.05,9.59
458387,2.2,-1.05,9.59
458408,2.2,-1.05,9.59
458427,2.2,-1.05,9.59
458448,2.2,-1.05,9.59
458467,2.2,-1.05,9.59
458488,2.2,-1.05,9.59
458507,2.2,-1.05,9.59
458528,2.22,-1.06,9.67
458548,2.22,-1.06,9.67
458567,2.22,-1.06,9.67
458588,2.22,-1.06,9.67
458607,2.22,-1.06,9.67
458628,2.22,-1.06,9.67
458647,2.22,-1.06,9.67
458668,2.22,-1.06,9.67
458687,2.22,-1.06,9.67
458707,2.22,-1.06,9.67
458727,2.22,-1.06,9.67
458747,2.22,-1.06,9.67
458767,2.22,-1.06,9.67
458787,2.22,-1.06,9.67
458808,2.22,-1.06,9.67
458828,2.22,-1.06,9.67
458847,2.22,-1.06,9.67
458867,2.22,-1.06,9.67
458887,2.22,-1.06,9.67
458908,2.22,-1.06,9.67
458928,2.19,-1.02,9.65
458947,2.19,-1.02,9.65
458967,2.19,-1.02,9.65
458987,2.19,-1.02,9.65
459008,2.19,-1.02,9.65
459040,2.19,-1.02,9.65
459048,2.19,-1.02,9.65
459067,2.19,-1.02,9.65
459087,2.19,-1.02,9.65
459107,2.19,-1.02,9.65
459127,2.19,-1.02,9.65
459147,2.19,-1.02,9.65
459167,2.19,-1.02,9.65
459188,2.19,-1.02,9.65
459207,2.19,-1.02,9.65
459228,2.19,-1.02,9.65
459248,2.19,-1.02,9.65
459267,2.19,-1.02,9.65
459287,2.19,-1.02,9.65
459308,2.19,-1.02,9.65
459328,2.19,-1.03,9.67
459348,2.19,-1.03,9.67
459367,2.19,-1.03,9.67
459388,2.19,-1.03,9.67
459407,2.19,-1.03,9.67
459428,2.19,-1.03,9.67
459447,2.19,-1.03,9.67
459468,2.19,-1.03,9.67
459487,2.19,-1.03,9.67
459508,2.19,-1.03,9.67
459527,2.19,-1.03,9.67
459547,2.19,-1.03,9.67
459568,2.19,-1.03,9.67
459587,2.19,-1.03,9.67
459608,2.19,-1.03,9.67
459627,2.19,-1.03,9.67
459648,2.19,-1.03,9.67
459667,2.19,-1.03,9.67
459688,2.19,-1.03,9.67
459707,2.19,-1.03,9.67
459727,1.51,-1.06,9.77
459748,1.51,-1.06,9.77
459767,1.51,-1.06,9.77
459788,1.51,-1.06,9.77
459807,1.51,-1.06,9.77
459828,1.51,-1.06,9.77
459847,1.51,-1.06,9.77
459868,1.51,-1.06,9.77
459887,1.51,-1.06,9.77
459908,1.51,-1.06,9.77
459927,1.51,-1.06,9.77
459948,1.51,-1.06,9.77
459968,1.51,-1.06,9.77
459988,1.51,-1.06,9.77
460008,1.51,-1.06,9.77
460027,1.51,-1.06,9.77
460052,1.51,-1.06,9.77
460102,1.51,-1.06,9.77
460103,1.51,-1.06,9.77
460112,1.51,-1.06,9.77
460128,1.15,-1.15,9.76
460147,1.15,-1.15,9.76
460167,1.15,-1.15,9.76
460188,1.15,-1.15,9.76
460207,1.15,-1.15,9.76
460228,1.15,-1.15,9.76
460248,1.15,-1.15,9.76
460267,1.15,-1.15,9.76
460287,1.15,-1.15,9.76
460308,1.15,-1.15,9.76
460328,1.15,-1.15,9.76
460348,1.15,-1.15,9.76
460368,1.15,-1.15,9.76
460387,1.15,-1.15,9.76
460407,1.15,-1.15,9.76
460427,1.15,-1.15,9.76
460448,1.15,-1.15,9.76
460467,1.15,-1.15,9.76
460493,1.15,-1.15,9.76
460508,1.15,-1.15,9.76
460527,1.14,-1.1,9.77
460548,1.14,-1.1,9.77
460568,1.14,-1.1,9.77
460587,1.14,-1.1,9.77
460608,1.14,-1.1,9.77
460628,1.14,-1.1,9.77
460647,1.14,-1.1,9.77
460667,1.14,-1.1,9.77
460688,1.14,-1.1,9.77
460708,1.14,-1.1,9.77
460727,1.14,-1.1,9.77
460748,1.14,-1.1,9.77
460767,1.14,-1.1,9.77
460788,1.14,-1.1,9.77
460808,1.14,-1.1,9.77
460827,1.14,-1.1,9.77
460848,1.14,-1.1,9.77
460867,1.14,-1.1,9.77
460888,1.14,-1.1,9.77
460907,1.14,-1.1,9.77
460928,1.14,-1.13,9.78
460948,1.14,-1.13,9.78
460967,1.14,-1.13,9.78
460988,1.14,-1.13,9.78
461007,1.14,-1.13,9.78
461028,1.14,-1.13,9.78
461047,1.14,-1.13,9.78
461068,1.14,-1.13,9.78
461088,1.14,-1.13,9.78
461107,1.14,-1.13,9.78
461128,1.14,-1.13,9.78
461193,1.14,-1.13,9.78
461194,1.14,-1.13,9.78
461195,1.14,-1.13,9.78
461207,1.14,-1.13,9.78
461227,1.14,-1.13,9.78
461247,1.14,-1.13,9.78
461268,1.14,-1.13,9.78
461287,1.14,-1.13,9.78
461307,1.14,-1.13,9.78
461327,1.15,-1.14,9.75
461347,1.15,-1.14,9.75
461368,1.15,-1.14,9.75
461388,1.15,-1.14,9.75
461408,1.15,-1.14,9.75
461428,1.15,-1.14,9.75
461447,1.15,-1.14,9.75
461467,1.15,-1.14,9.75
461488,1.15,-1.14,9.75
461508,1.15,-1.14,9.75
461529,1.15,-1.14,9.75
461548,1.15,-1.14,9.75
461567,1.15,-1.14,9.75
461587,1.15,-1.14,9.75
461607,1.15,-1.14,9.75
461628,1.15,-1.14,9.75
461647,1.15,-1.14,9.75
461668,1.15,-1.14,9.75
461687,1.15,-1.14,9.75
461707,1.15,-1.14,9.75
461727,1.12,-1.15,9.77
461747,1.12,-1.15,9.77
461768,1.12,-1.15,9.77
461788,1.12,-1.15,9.77
461808,1.12,-1.15,9.77
461827,1.12,-1.15,9.77
461847,1.12,-1.15,9.77
461867,1.12,-1.15,9.77
461888,1.12,-1.15,9.77
461907,1.12,-1.15,9.77
461928,1.12,-1.15,9.77
461947,1.12,-1.15,9.77
461968,1.12,-1.15,9.77
461987,1.12,-1.15,9.77
462008,1.12,-1.15,9.77
462027,1.12,-1.15,9.77
462048,1.12,-1.15,9.77
462067,1.12,-1.15,9.77
462087,1.12,-1.15,9.77
462107,1.12,-1.15,9.77
462128,1.12,-1.12,9.74
462148,1.12,-1.12,9.74
462167,1.12,-1.12,9.74
462188,1.12,-1.12,9.74
462207,1.12,-1.12,9.74
462228,1.12,-1.12,9.74
462272,1.12,-1.12,9.74
462273,1.12,-1.12,9.74
462287,1.12,-1.12,9.74
462307,1.12,-1.12,9.74
462327,1.12,-1.12,9.74
462347,1.12,-1.12,9.74
462368,1.12,-1.12,9.74
462387,1.12,-1.12,9.74
462407,1.12,-1.12,9.74
462428,1.12,-1.12,9.74
462448,1.12,-1.12,9.74
462467,1.12,-1.12,9.74
462487,1.12,-1.12,9.74
462508,1.12,-1.12,9.74
462530,1.13,-1.13,9.78
462547,1.13,-1.13,9.78
462567,1.13,-1.13,9.78
462587,1.13,-1.13,9.78
462608,1.13,-1.13,9.78
462627,1.13,-1.13,9.78
462648,1.13,-1.13,9.78
462668,1.13,-1.13,9.78
462688,1.13,-1.13,9.78
462707,1.13,-1.13,9.78
462727,1.13,-1.13,9.78
462747,1.13,-1.13,9.78
462767,1.13,-1.13,9.78
462788,1.13,-1.13,9.78
462808,1.13,-1.13,9.78
462827,1.13,-1.13,9.78
462847,1.13,-1.13,9.78
462867,1.13,-1.13,9.78
462888,1.13,-1.13,9.78
462907,1.13,-1.13,9.78
462928,1.14,-1.14,9.76
462947,1.14,-1.14,9.76
462967,1.14,-1.14,9.76
462987,1.14,-1.14,9.76
463008,1.14,-1.14,9.76
463028,1.14,-1.14,9.76
463048,1.14,-1.14,9.76
463067,1.14,-1.14,9.76
463087,1.14,-1.14,9.76
463107,1.14,-1.14,9.76
463128,1.14,-1.14,9.76
463147,1.14,-1.14,9.76
463168,1.14,-1.14,9.76
463187,1.14,-1.14,9.76
463208,1.14,-1.14,9.76
463227,1.14,-1.14,9.76
463248,1.14,-1.14,9.76
463267,1.14,-1.14,9.76
463292,1.14,-1.14,9.76
463332,1.14,-1.14,9.76
463335,1.14,-1.14,9.76
463355,1.13,-1.17,9.77
463368,1.13,-1.17,9.77
463388,1.13,-1.17,9.77
463407,1.13,-1.17,9.77
463428,1.13,-1.17,9.77
463447,1.13,-1.17,9.77
463467,1.13,-1.17,9.77
463487,1.13,-1.17,9.77
463508,1.13,-1.17,9.77
463528,1.13,-1.17,9.77
463547,1.13,-1.17,9.77
463568,1.13,-1.17,9.77
463588,1.13,-1.17,9.77
463608,1.13,-1.17,9.77
463627,1.13,-1.17,9.77
463648,1.13,-1.17,9.77
463667,1.13,-1.17,9.77
463688,1.13,-1.17,9.77
463707,1.13,-1.17,9.77
463728,1.16,-1.13,9.76
463748,1.16,-1.13,9.76
463768,1.16,-1.13,9.76
463787,1.16,-1.13,9.76
463807,1.16,-1.13,9.76
463827,1.16,-1.13,9.76
463848,1.16,-1.13,9.76
463868,1.16,-1.13,9.76
463887,1.16,-1.13,9.76
463907,1.16,-1.13,9.76
463927,1.16,-1.13,9.76
463947,1.16,-1.13,9.76
463968,1.16,-1.13,9.76
463987,1.16,-1.13,9.76
464008,1.16,-1.13,9.76
464027,1.16,-1.13,9.76
464047,1.16,-1.13,9.76
464068,1.16,-1.13,9.76
464088,1.16,-1.13,9.76
464107,1.16,-1.13,9.76
464128,1.15,-1.14,9.76
464148,1.15,-1.14,9.76
464168,1.15,-1.14,9.76
464188,1.15,-1.14,9.76
464207,1.15,-1.14,9.76
464227,1.15,-1.14,9.76
464247,1.15,-1.14,9.76
464267,1.15,-1.14,9.76
464287,1.15,-1.14,9.76
464308,1.15,-1.14,9.76
464328,1.15,-1.14,9.76
464347,1.15,-1.14,9.76
464367,1.15,-1.14,9.76
464388,1.15,-1.14,9.76
464408,1.15,-1.14,9.76
464427,1.15,-1.14,9.76
464447,1.15,-1.14,9.76
464467,1.15,-1.14,9.76
464487,1.15,-1.14,9.76
464508,1.15,-1.14,9.76
464527,1.13,-1.15,9.8
464547,1.13,-1.15,9.8
464567,1.13,-1.15,9.8
464587,1.13,-1.15,9.8
464608,1.13,-1.15,9.8
464627,1.13,-1.15,9.8
464647,1.13,-1.15,9.8
464668,1.13,-1.15,9.8
464687,1.13,-1.15,9.8
464707,1.13,-1.15,9.8
464727,1.13,-1.15,9.8
464747,1.13,-1.15,9.8
464767,1.13,-1.15,9.8
464788,1.13,-1.15,9.8
464807,1.13,-1.15,9.8
464827,1.13,-1.15,9.8
464847,1.13,-1.15,9.8
464868,1.13,-1.15,9.8
464887,1.13,-1.15,9.8
464907,1.13,-1.15,9.8
464928,1.09,-1.09,9.72
464947,1.09,-1.09,9.72
464968,1.09,-1.09,9.72
464987,1.09,-1.09,9.72
465008,1.09,-1.09,9.72
465027,1.09,-1.09,9.72
465047,1.09,-1.09,9.72
465067,1.09,-1.09,9.72
465087,1.09,-1.09,9.72
465107,1.09,-1.09,9.72
465128,1.09,-1.09,9.72
465148,1.09,-1.09,9.72
465167,1.09,-1.09,9.72
465187,1.09,-1.09,9.72
465208,1.09,-1.09,9.72
465227,1.09,-1.09,9.72
465248,1.09,-1.09,9.72
465268,1.09,-1.09,9.72
465288,1.09,-1.09,9.72
465307,1.09,-1.09,9.72
465328,1.11,-1.09,9.77
465348,1.11,-1.09,9.77
465368,1.11,-1.09,9.77
465388,1.11,-1.09,9.77
465408,1.11,-1.09,9.77
465428,1.11,-1.09,9.77
465447,1.11,-1.09,9.77
465467,1.11,-1.09,9.77
465487,1.11,-1.09,9.77
465507,1.11,-1.09,9.77
465528,1.11,-1.09,9.77
465548,1.11,-1.09,9.77
465567,1.11,-1.09,9.77
465588,1.11,-1.09,9.77
465607,1.11,-1.09,9.77
465627,1.11,-1.09,9.77
465647,1.11,-1.09,9.77
465667,1.11,-1.09,9.77
465687,1.11,-1.09,9.77
465720,1.11,-1.09,9.77
465736,1.12,-1.18,9.74
465747,1.12,-1.18,9.74
465769,1.12,-1.18,9.74
465787,1.12,-1.18,9.74
465808,1.12,-1.18,9.74
465827,1.12,-1.18,9.74
465848,1.12,-1.18,9.74
465867,1.12,-1.18,9.74
465888,1.12,-1.18,9.74
465907,1.12,-1.18,9.74
465928,1.12,-1.18,9.74
465948,1.12,-1.18,9.74
465967,1.12,-1.18,9.74
465988,1.12,-1.18,9.74
466008,1.12,-1.18,9.74
466028,1.12,-1.18,9.74
466047,1.12,-1.18,9.74
466068,1.12,-1.18,9.74
466087,1.12,-1.18,9.74
466108,1.12,-1.18,9.74
466128,1.15,-1.2,9.77
466148,1.15,-1.2,9.77
466167,1.15,-1.2,9.77
466188,1.15,-1.2,9.77
466207,1.15,-1.2,9.77
466228,1.15,-1.2,9.77
466247,1.15,-1.2,9.77
466268,1.15,-1.2,9.77
466287,1.15,-1.2,9.77
466308,1.15,-1.2,9.77
466327,1.15,-1.2,9.77
466348,1.15,-1.2,9.77
466368,1.15,-1.2,9.77
466387,1.15,-1.2,9.77
466407,1.15,-1.2,9.77
466427,1.15,-1.2,9.77
466447,1.15,-1.2,9.77
466468,1.15,-1.2,9.77
466488,1.15,-1.2,9.77
466507,1.15,-1.2,9.77
466527,1.11,-1.19,9.66
466547,1.11,-1.19,9.66
466573,1.11,-1.19,9.66
466587,1.11,-1.19,9.66
466609,1.11,-1.19,9.66
466627,1.11,-1.19,9.66
466647,1.11,-1.19,9.66
466667,1.11,-1.19,9.66
466688,1.11,-1.19,9.66
466707,1.11,-1.19,9.66
466727,1.11,-1.19,9.66
466747,1.11,-1.19,9.66
466767,1.11,-1.19,9.66
466787,1.11,-1.19,9.66
466807,1.11,-1.19,9.66
466828,1.11,-1.19,9.66
466848,1.11,-1.19,9.66
466868,1.11,-1.19,9.66
466888,1.11,-1.19,9.66
466907,1.11,-1.19,9.66
466929,1.12,-1.13,9.75
466948,1.12,-1.13,9.75
466968,1.12,-1.13,9.75
466988,1.12,-1.13,9.75
467007,1.12,-1.13,9.75
467028,1.12,-1.13,9.75
467047,1.12,-1.13,9.75
467068,1.12,-1.13,9.75
467087,1.12,-1.13,9.75
467107,1.12,-1.13,9.75
467128,1.12,-1.13,9.75
467147,1.12,-1.13,9.75
467168,1.12,-1.13,9.75
467187,1.12,-1.13,9.75
467208,1.12,-1.13,9.75
467227,1.12,-1.13,9.75
467248,1.12,-1.13,9.75
467267,1.12,-1.13,9.75
467288,1.12,-1.13,9.75
467307,1.12,-1.13,9.75
467328,1.12,-1.11,9.8
467348,1.12,-1.11,9.8
467367,1.12,-1.11,9.8
467387,1.12,-1.11,9.8
467407,1.12,-1.11,9.8
467428,1.12,-1.11,9.8
467447,1.12,-1.11,9.8
467468,1.12,-1.11,9.8
467487,1.12,-1.11,9.8
467508,1.12,-1.11,9.8
467527,1.12,-1.11,9.8
467548,1.12,-1.11,9.8
467567,1.12,-1.11,9.8
467587,1.12,-1.11,9.8
467608,1.12,-1.11,9.8
467628,1.12,-1.11,9.8
467652,1.12,-1.11,9.8
467668,1.12,-1.11,9.8
467688,1.12,-1.11,9.8
467708,1.12,-1.11,9.8
467728,1.56,-1.11,9.47
467747,1.56,-1.11,9.47
467768,1.56,-1.11,9.47
467788,1.56,-1.11,9.47
467807,1.56,-1.11,9.47
467827,1.56,-1.11,9.47
467847,1.56,-1.11,9.47
467867,1.56,-1.11,9.47
467888,1.56,-1.11,9.47
467907,1.56,-1.11,9.47
467927,1.56,-1.11,9.47
467947,1.56,-1.11,9.47
467967,1.56,-1.11,9.47
467988,1.56,-1.11,9.47
468007,1.56,-1.11,9.47
468028,1.56,-1.11,9.47
468047,1.56,-1.11,9.47
468067,1.56,-1.11,9.47
468087,1.56,-1.11,9.47
468107,1.56,-1.11,9.47
468128,11.5,7.09,5.93
468147,11.5,7.09,5.93
468167,11.5,7.09,5.93
468187,11.5,7.09,5.93
468207,11.5,7.09,5.93
468227,11.5,7.09,5.93
468247,11.5,7.09,5.93
468268,11.5,7.09,5.93
468287,11.5,7.09,5.93
468308,11.5,7.09,5.93
468327,11.5,7.09,5.93
468348,11.5,7.09,5.93
468367,11.5,7.09,5.93
468388,11.5,7.09,5.93
468408,11.5,7.09,5.93
468427,11.5,7.09,5.93
468448,11.5,7.09,5.93
468467,11.5,7.09,5.93
468487,11.5,7.09,5.93
468508,11.5,7.09,5.93
468528,-4.01,3.11,5.81
468548,-4.01,3.11,5.81
468567,-4.01,3.11,5.81
468588,-4.01,3.11,5.81
468607,-4.01,3.11,5.81
468628,-4.01,3.11,5.81
468647,-4.01,3.11,5.81
468668,-4.01,3.11,5.81
468687,-4.01,3.11,5.81
468713,-4.01,3.11,5.81
468732,-4.01,3.11,5.81
468781,-4.01,3.11,5.81
468783,-4.01,3.11,5.81
468788,-4.01,3.11,5.81
468807,-4.01,3.11,5.81
468828,-4.01,3.11,5.81
468847,-4.01,3.11,5.81
468867,-4.01,3.11,5.81
468887,-4.01,3.11,5.81
468907,-4.01,3.11,5.81
468927,-4.34,-4.7,10.27
468947,-4.34,-4.7,10.27
468968,-4.34,-4.7,10.27
468987,-4.34,-4.7,10.27
469008,-4.34,-4.7,10.27
469028,-4.34,-4.7,10.27
469048,-4.34,-4.7,10.27
469068,-4.34,-4.7,10.27
469087,-4.34,-4.7,10.27
469107,-4.34,-4.7,10.27
469128,-4.34,-4.7,10.27
469147,-4.34,-4.7,10.27
469167,-4.34,-4.7,10.27
469187,-4.34,-4.7,10.27
469207,-4.34,-4.7,10.27
469227,-4.34,-4.7,10.27
469248,-4.34,-4.7,10.27
469268,-4.34,-4.7,10.27
469288,-4.34,-4.7,10.27
469308,-4.34,-4.7,10.27
469328,-4.78,-3.18,5.19
469347,-4.78,-3.18,5.19
469367,-4.78,-3.18,5.19
469387,-4.78,-3.18,5.19
469408,-4.78,-3.18,5.19
469428,-4.78,-3.18,5.19
469448,-4.78,-3.18,5.19
469468,-4.78,-3.18,5.19
469504,-4.78,-3.18,5.19
469522,-4.78,-3.18,5.19
469536,-4.78,-3.18,5.19
469573,-4.78,-3.18,5.19
469573,-4.78,-3.18,5.19
469593,-4.78,-3.18,5.19
469618,-4.78,-3.18,5.19
469638,-4.78,-3.18,5.19
469647,-4.78,-3.18,5.19
469667,-4.78,-3.18,5.19
469687,-4.78,-3.18,5.19
469708,-4.78,-3.18,5.19
469727,2.77,1.67,2.88
469747,2.77,1.67,2.88
469767,2.77,1.67,2.88
469787,2.77,1.67,2.88
469807,2.77,1.67,2.88
469827,2.77,1.67,2.88
469847,2.77,1.67,2.88
469868,2.77,1.67,2.88
469887,2.77,1.67,2.88
469907,2.77,1.67,2.88
469928,2.77,1.67,2.88
469948,2.77,1.67,2.88
469968,2.77,1.67,2.88
469988,2.77,1.67,2.88
470007,2.77,1.67,2.88
470027,2.77,1.67,2.88
470047,2.77,1.67,2.88
470067,2.77,1.67,2.88
470087,2.77,1.67,2.88
470107,2.77,1.67,2.88
470127,3.37,-2.99,11.43
470152,3.37,-2.99,11.43
470168,3.37,-2.99,11.43
470188,3.37,-2.99,11.43
470208,3.37,-2.99,11.43
470228,3.37,-2.99,11.43
470248,3.37,-2.99,11.43
470267,3.37,-2.99,11.43
470287,3.37,-2.99,11.43
470307,3.37,-2.99,11.43
470327,3.37,-2.99,11.43
470347,3.37,-2.99,11.43
470368,3.37,-2.99,11.43
470387,3.37,-2.99,11.43
470409,3.37,-2.99,11.43
470427,3.37,-2.99,11.43
470447,3.37,-2.99,11.43
470467,3.37,-2.99,11.43
470487,3.37,-2.99,11.43
470507,3.37,-2.99,11.43
470527,6.12,-0.54,10.06
470547,6.12,-0.54,10.06
470567,6.12,-0.54,10.06
470587,6.12,-0.54,10.06
470607,6.12,-0.54,10.06
470627,6.12,-0.54,10.06
470647,6.12,-0.54,10.06
470667,6.12,-0.54,10.06
470687,6.12,-0.54,10.06
470707,6.12,-0.54,10.06
470728,6.12,-0.54,10.06
470748,6.12,-0.54,10.06
470768,6.12,-0.54,10.06
470787,6.12,-0.54,10.06
470807,6.12,-0.54,10.06
470827,6.12,-0.54,10.06
470847,6.12,-0.54,10.06
470867,6.12,-0.54,10.06
470887,6.12,-0.54,10.06
470908,6.12,-0.54,10.06
470928,3.52,-1.6,9.17
