timestamp,GYRO_X,GYRO_Y,GYRO_Z
1427958249475,0.0000000,0.0000000,0.0000000
1427958249533,0.0000000,0.0000000,0.0000000
1427958249603,0.0000000,0.0000000,0.0000000
1427958249662,0.0000000,0.0000000,0.0000000
1427958249735,0.0000000,0.0000000,0.0000000
1427958249803,0.0000000,0.0000000,0.0000000
1427958249862,0.0000000,0.0000000,0.0000000
1427958249931,0.0000000,0.0000000,0.0000000
1427958250001,0.0000000,0.0000000,0.0000000
1427958250060,0.0000000,0.0000000,0.0000000
1427958250133,0.0000000,0.0000000,0.0000000
1427958250192,0.0000000,0.0000000,0.0000000
1427958250260,0.0000000,0.0000000,0.0000000
1427958250330,0.0000000,0.0000000,0.0000000
1427958250402,0.0000000,0.0000000,0.0000000
1427958250461,0.0000000,0.0000000,0.0000000
1427958250525,0.0000000,0.0000000,0.0000000
1427958250593,0.0000000,0.0000000,0.0000000
1427958250654,0.0000000,0.0000000,0.0000000
1427958250723,0.0000000,0.0000000,0.0000000
1427958250793,0.0000000,0.0000000,0.0000000
1427958250854,0.0000000,0.0000000,0.0000000
1427958250922,0.0000000,0.0000000,0.0000000
1427958250982,0.0000000,0.0000000,0.0000000
1427958251050,0.0000000,0.0000000,0.0000000
1427958251123,0.0000000,0.0000000,0.0000000
1427958251182,0.0000000,0.0000000,0.0000000
1427958251253,0.0000000,0.0000000,0.0000000
1427958251322,0.0000000,0.0000000,0.0000000
1427958251387,0.0000000,0.0000000,0.0000000
1427958251451,0.0000000,0.0000000,0.0000000
1427958251511,0.0000000,0.0000000,0.0000000
1427958251588,0.0000000,0.0000000,0.0000000
1427958251643,0.0000000,0.0000000,0.0000000
1427958251713,0.0000000,0.0000000,0.0000000
1427958251783,0.0000000,0.0000000,0.0000000
1427958251843,0.0000000,0.0000000,0.0000000
1427958251913,0.0000000,0.0000000,0.0000000
1427958251982,0.0000000,0.0000000,0.0000000
1427958252040,0.0000000,0.0000000,0.0000000
1427958252111,0.0000000,0.0000000,0.0000000
1427958252173,0.0000000,0.0000000,0.0000000
1427958252243,0.0000000,0.0000000,0.0000000
1427958252304,0.0000000,0.0000000,0.0000000
1427958252422,0.0000000,0.0000000,0.0000000
1427958252442,0.0000000,0.0000000,0.0000000
1427958252501,0.0000000,0.0000000,0.0000000
1427958252573,0.0000000,0.0000000,0.0000000
1427958252633,0.0000000,0.0000000,0.0000000
1427958252703,0.0000000,0.0000000,0.0000000
1427958252773,0.0000000,0.0000000,0.0000000
1427958252832,0.0000000,0.0000000,0.0000000
1427958252904,0.0000000,0.0000000,0.0000000
1427958253021,0.0000000,0.0000000,0.0000000
1427958253031,0.0000000,0.0000000,0.0000000
1427958253101,0.0000000,0.0000000,0.0000000
1427958253165,0.0000000,0.0000000,0.0000000
1427958253233,0.0000000,0.0000000,0.0000000
1427958253293,0.0000000,0.0000000,0.0000000
1427958253363,0.0000000,0.0000000,0.0000000
1427958253455,0.0000000,0.0000000,0.0000000
1427958253490,0.0000000,0.0000000,0.0000000
1427958253561,0.0000000,0.0000000,0.0000000
1427958253625,0.0000000,0.0000000,0.0000000
1427958253693,0.0000000,0.0000000,0.0000000
1427958253763,0.0000000,0.0000000,0.0000000
1427958253823,0.0000000,0.0000000,0.0000000
1427958253893,0.0000000,0.0000000,0.0000000
1427958254037,0.0000000,0.0000000,0.0000000
1427958254050,0.0000000,0.0000000,0.0000000
1427958254090,0.0000000,0.0000000,0.0000000
1427958254150,0.0000000,0.0000000,0.0000000
1427958254220,0.0000000,0.0000000,0.0000000
1427958254290,0.0000000,0.0000000,0.0000000
1427958254350,0.0000000,0.0000000,0.0000000
1427958254420,0.0000000,0.0000000,0.0000000
1427958254481,0.0000000,0.0000000,0.0000000
1427958254553,0.0000000,0.0000000,0.0000000
1427958254610,0.0000000,0.0000000,0.0000000
1427958254683,0.0000000,0.0000000,0.0000000
1427958254753,0.0000000,0.0000000,0.0000000
1427958254813,0.0000000,0.0000000,0.0000000
1427958254883,0.0000000,0.0000000,0.0000000
1427958255040,0.0000000,0.0000000,0.0000000
1427958255050,0.0000000,0.0000000,0.0000000
1427958255080,0.0000000,0.0000000,0.0000000
1427958255141,0.0000000,0.0000000,0.0000000
1427958255213,0.0000000,0.0000000,0.0000000
1427958255273,0.0000000,0.0000000,0.0000000
1427958255343,0.0000000,0.0000000,0.0000000
1427958255414,0.0000000,0.0000000,0.0000000
1427958255472,0.0000000,0.0000000,0.0000000
1427958255542,0.0000000,0.0000000,0.0000000
1427958255612,0.0000000,0.0000000,0.0000000
1427958255670,0.0000000,0.0000000,0.0000000
1427958255741,0.0000000,0.0000000,0.0000000
1427958255803,0.0000000,0.0000000,0.0000000
1427958255873,0.0000000,0.0000000,0.0000000
1427958255948,0.0000000,0.0000000,0.0000000
1427958256059,0.0000000,0.0000000,0.0000000
1427958256070,0.0000000,0.0000000,0.0000000
1427958256132,0.0000000,0.0000000,0.0000000
1427958256203,0.0000000,0.0000000,0.0000000
1427958256262,0.0000000,0.0000000,0.0000000
1427958256425,0.0000000,0.0000000,0.0000000
1427958256435,0.0000000,0.0000000,0.0000000
1427958256460,0.0000000,0.0000000,0.0000000
1427958256531,0.0000000,0.0000000,0.0000000
1427958256592,0.0000000,0.0000000,0.0000000
1427958256663,0.0000000,0.0000000,0.0000000
1427958256732,0.0000000,0.0000000,0.0000000
1427958256790,0.0000000,0.0000000,0.0000000
1427958256863,0.0000000,0.0000000,0.0000000
1427958256933,0.0000000,0.0000000,0.0000000
1427958257053,0.0000000,0.0000000,0.0000000
1427958257062,0.0000000,0.0000000,0.0000000
1427958257121,0.0000000,0.0000000,0.0000000
1427958257192,0.0000000,0.0000000,0.0000000
1427958257261,0.0000000,0.0000000,0.0000000
1427958257323,0.0000000,0.0000000,0.0000000
1427958257393,0.0000000,0.0000000,0.0000000
1427958257463,0.0000000,0.0000000,0.0000000
1427958257521,0.0000000,0.0000000,0.0000000
1427958257582,0.0000000,0.0000000,0.0000000
1427958257654,0.0000000,0.0000000,0.0000000
1427958257723,0.0000000,0.0000000,0.0000000
1427958257788,0.0000000,0.0000000,0.0000000
1427958257853,0.0000000,0.0000000,0.0000000
1427958257911,0.0000000,0.0000000,0.0000000
1427958258040,0.0000000,0.0000000,0.0000000
1427958258055,0.0000000,0.0000000,0.0000000
1427958258111,0.0000000,0.0000000,0.0000000
1427958258182,0.0000000,0.0000000,0.0000000
1427958258242,0.0000000,0.0000000,0.0000000
1427958258311,0.0000000,0.0000000,0.0000000
1427958258382,0.0000000,0.0000000,0.0000000
1427958258447,0.0000000,0.0000000,0.0000000
1427958258513,0.0000000,0.0000000,0.0000000
1427958258574,0.0000000,0.0000000,0.0000000
1427958258642,0.0000000,0.0000000,0.0000000
1427958258713,0.0000000,0.0000000,0.0000000
1427958258773,0.0000000,0.0000000,0.0000000
1427958258843,0.0000000,0.0000000,0.0000000
1427958258912,0.0000000,0.0000000,0.0000000
1427958259043,0.0000000,0.0000000,0.0000000
1427958259045,0.0000000,0.0000000,0.0000000
1427958259100,0.0000000,0.0000000,0.0000000
1427958259170,0.0000000,0.0000000,0.0000000
1427958259240,0.0000000,0.0000000,0.0000000
1427958259307,0.0000000,0.0000000,0.0000000
1427958259372,0.0000000,0.0000000,0.0000000
1427958259432,0.0000000,0.0000000,0.0000000
1427958259507,0.0000000,0.0000000,0.0000000
1427958259564,0.0000000,0.0000000,0.0000000
1427958259633,0.0000000,0.0000000,0.0000000
1427958259703,0.0000000,0.0000000,0.0000000
1427958259762,0.0000000,0.0000000,0.0000000
1427958259833,0.0000000,0.0000000,0.0000000
1427958259893,0.0000000,0.0000000,0.0000000
1427958260021,0.0000000,0.0000000,0.0000000
1427958260084,0.0000000,0.0000000,0.0000000
1427958260092,0.0000000,0.0000000,0.0000000
1427958260160,0.0000000,0.0000000,0.0000000
1427958260230,0.0000000,0.0000000,0.0000000
1427958260290,0.0000000,0.0000000,0.0000000
1427958260360,0.0000000,0.0000000,0.0000000
1427958260422,0.0000000,0.0000000,0.0000000
1427958260490,0.0000000,0.0000000,0.0000000
1427958260551,0.0000000,0.0000000,0.0000000
1427958260626,0.0000000,0.0000000,0.0000000
1427958260692,0.0000000,0.0000000,0.0000000
1427958260753,0.0000000,0.0000000,0.0000000
1427958260821,0.0000000,0.0000000,0.0000000
1427958260882,0.0000000,0.0000000,0.0000000
1427958260973,0.0000000,0.0000000,0.0000000
1427958261097,0.0000000,0.0000000,0.0000000
1427958261105,0.0000000,0.0000000,0.0000000
1427958261150,0.0000000,0.0000000,0.0000000
1427958261212,0.0000000,0.0000000,0.0000000
1427958261283,0.0000000,0.0000000,0.0000000
1427958261354,0.0000000,0.0000000,0.0000000
1427958261413,0.0000000,0.0000000,0.0000000
1427958261482,0.0000000,0.0000000,0.0000000
1427958261554,0.0000000,0.0000000,0.0000000
1427958261611,0.0000000,0.0000000,0.0000000
1427958261682,0.0000000,0.0000000,0.0000000
1427958261742,0.0000000,0.0000000,0.0000000
1427958261813,0.0000000,0.0000000,0.0000000
1427958261873,0.0000000,0.0000000,0.0000000
1427958261943,0.0000000,0.0000000,0.0000000
1427958262061,0.0000000,0.0000000,0.0000000
1427958262071,0.0000000,0.0000000,0.0000000
1427958262140,0.0000000,0.0000000,0.0000000
1427958262202,0.0000000,0.0000000,0.0000000
1427958262273,0.0000000,0.0000000,0.0000000
1427958262343,0.0000000,0.0000000,0.0000000
1427958262403,0.0000000,0.0000000,0.0000000
1427958262471,0.0000000,0.0000000,0.0000000
1427958262542,0.0000000,0.0000000,0.0000000
1427958262604,0.0000000,0.0000000,0.0000000
1427958262674,0.0000000,0.0000000,0.0000000
1427958262733,0.0000000,0.0000000,0.0000000
1427958262803,0.0000000,0.0000000,0.0000000
1427958262863,0.0000000,0.0000000,0.0000000
1427958262933,0.0000000,0.0000000,0.0000000
1427958263029,0.0000000,0.0000000,0.0000000
1427958263060,0.0000000,0.0000000,0.0000000
1427958263141,0.0000000,0.0000000,0.0000000
1427958263201,0.0000000,0.0000000,0.0000000
1427958263262,0.0000000,0.0000000,0.0000000
1427958263332,0.0000000,0.0000000,0.0000000
1427958263395,0.0000000,0.0000000,0.0000000
1427958263462,0.0000000,0.0000000,0.0000000
1427958263531,0.0000000,0.0000000,0.0000000
1427958263592,0.0000000,0.0000000,0.0000000
1427958263663,0.0000000,0.0000000,0.0000000
1427958263723,0.0000000,0.0000000,0.0000000
1427958263791,0.0000000,0.0000000,0.0000000
1427958263853,0.0000000,0.0000000,0.0000000
1427958263924,0.0000000,0.0000000,0.0000000
1427958263998,0.0000000,0.0000000,0.0000000
1427958264081,0.0000000,0.0000000,0.0000000
1427958264122,0.0000000,0.0000000,0.0000000
1427958264195,0.0000000,0.0000000,0.0000000
1427958264251,0.0000000,0.0000000,0.0000000
1427958264325,0.0000000,0.0000000,0.0000000
1427958264383,0.0000000,0.0000000,0.0000000
1427958264453,0.0000000,0.0000000,0.0000000
1427958264514,0.0000000,0.0000000,0.0000000
1427958264581,0.0000000,0.0000000,0.0000000
1427958264653,0.0000000,0.0000000,0.0000000
1427958264713,0.0000000,0.0000000,0.0000000
1427958264783,0.0000000,0.0000000,0.0000000
1427958264842,0.0000000,0.0000000,0.0000000
1427958264913,0.0000000,0.0000000,0.0000000
1427958264987,0.0000000,0.0000000,0.0000000
1427958265072,0.0000000,0.0000000,0.0000000
1427958265110,0.0000000,0.0000000,0.0000000
1427958265173,0.0000000,0.0000000,0.0000000
1427958265243,0.0000000,0.0000000,0.0000000
1427958265312,0.0000000,0.0000000,0.0000000
1427958265371,0.0000000,0.0000000,0.0000000
1427958265443,0.0000000,0.0000000,0.0000000
1427958265524,0.0000000,0.0000000,0.0000000
1427958265571,0.0000000,0.0000000,0.0000000
1427958265641,0.0000000,0.0000000,0.0000000
1427958265703,0.0000000,0.0000000,0.0000000
1427958265773,0.0000000,0.0000000,0.0000000
1427958265836,0.0000000,0.0000000,0.0000000
1427958265903,0.0000000,0.0000000,0.0000000
1427958265977,0.0000000,0.0000000,0.0000000
1427958266080,0.0000000,0.0000000,0.0000000
1427958266100,0.0000000,0.0000000,0.0000000
1427958266160,0.0000000,0.0000000,0.0000000
1427958266233,0.0000000,0.0000000,0.0000000
1427958266303,0.0000000,0.0000000,0.0000000
1427958266362,0.0000000,0.0000000,0.0000000
1427958266475,0.0000000,0.0000000,0.0000000
1427958266509,0.0000000,0.0000000,0.0000000
1427958266560,0.0000000,0.0000000,0.0000000
1427958266631,0.0000000,0.0000000,0.0000000
1427958266692,0.0000000,0.0000000,0.0000000
1427958266763,0.0000000,0.0000000,0.0000000
1427958266823,0.0000000,0.0000000,0.0000000
1427958266893,0.0000000,0.0000000,0.0000000
1427958266968,0.0000000,0.0000000,0.0000000
1427958267074,0.0000000,0.0000000,0.0000000
1427958267090,0.0000000,0.0000000,0.0000000
1427958267151,0.0000000,0.0000000,0.0000000
1427958267226,0.0000000,0.0000000,0.0000000
1427958267293,0.0000000,0.0000000,0.0000000
1427958267353,0.0000000,0.0000000,0.0000000
1427958267423,0.0000000,0.0000000,0.0000000
1427958267524,0.0000000,0.0000000,0.0000000
1427958267552,0.0000000,0.0000000,0.0000000
1427958267624,0.0000000,0.0000000,0.0000000
1427958267682,0.0000000,0.0000000,0.0000000
1427958267816,0.0000000,0.0000000,0.0000000
1427958267883,0.0000000,0.0000000,0.0000000
1427958267976,0.0000000,0.0000000,0.0000000
1427958268077,0.0000000,0.0000000,0.0000000
1427958268082,0.0000000,0.0000000,0.0000000
1427958268141,0.0000000,0.0000000,0.0000000
1427958268222,0.0000000,0.0000000,0.0000000
1427958268283,0.0000000,0.0000000,0.0000000
1427958268343,0.0000000,0.0000000,0.0000000
1427958268413,0.0000000,0.0000000,0.0000000
1427958268473,0.0000000,0.0000000,0.0000000
1427958268556,0.0000000,0.0000000,0.0000000
1427958268612,0.0000000,0.0000000,0.0000000
1427958268671,0.0000000,0.0000000,0.0000000
1427958268743,0.0000000,0.0000000,0.0000000
1427958268803,0.0000000,0.0000000,0.0000000
1427958268873,0.0000000,0.0000000,0.0000000
1427958268943,0.0000000,0.0000000,0.0000000
1427958269067,0.0000000,0.0000000,0.0000000
1427958269076,0.0000000,0.0000000,0.0000000
1427958269130,0.0000000,0.0000000,0.0000000
1427958269202,0.0000000,0.0000000,0.0000000
1427958269274,0.0000000,0.0000000,0.0000000
1427958269338,0.0000000,0.0000000,0.0000000
1427958269403,0.0000000,0.0000000,0.0000000
1427958269462,0.0000000,0.0000000,0.0000000
1427958269542,0.0000000,0.0000000,0.0000000
1427958269601,0.0000000,0.0000000,0.0000000
1427958269662,0.0000000,0.0000000,0.0000000
1427958269730,0.0000000,0.0000000,0.0000000
1427958269801,0.0000000,0.0000000,0.0000000
1427958269862,0.0000000,0.0000000,0.0000000
1427958269933,0.0000000,0.0000000,0.0000000
1427958270023,0.0000000,0.0000000,0.0000000
1427958270067,0.0000000,0.0000000,0.0000000
1427958270131,0.0000000,0.0000000,0.0000000
1427958270193,0.0000000,0.0000000,0.0000000
1427958270263,0.0000000,0.0000000,0.0000000
1427958270323,0.0000000,0.0000000,0.0000000
1427958270393,0.0000000,0.0000000,0.0000000
1427958270453,0.0000000,0.0000000,0.0000000
1427958270539,0.0000000,0.0000000,0.0000000
1427958270591,0.0000000,0.0000000,0.0000000
1427958270653,0.0000000,0.0000000,0.0000000
1427958270723,0.0000000,0.0000000,0.0000000
1427958270797,0.0000000,0.0000000,0.0000000
1427958270850,0.0000000,0.0000000,0.0000000
1427958270924,0.0000000,0.0000000,0.0000000
1427958270982,0.0000000,0.0000000,0.0000000
1427958271094,0.0000000,0.0000000,0.0000000
1427958271123,0.0000000,0.0000000,0.0000000
1427958271182,0.0000000,0.0000000,0.0000000
1427958271254,0.0000000,0.0000000,0.0000000
1427958271310,0.0000000,0.0000000,0.0000000
1427958271382,0.0000000,0.0000000,0.0000000
1427958271453,0.0000000,0.0000000,0.0000000
1427958271513,0.0000000,0.0000000,0.0000000
1427958271581,0.0000000,0.0000000,0.0000000
1427958271642,0.0000000,0.0000000,0.0000000
1427958271786,0.0000000,0.0000000,0.0000000
1427958271852,0.0000000,0.0000000,0.0000000
1427958271910,0.0000000,0.0000000,0.0000000
1427958271971,0.0000000,0.0000000,0.0000000
1427958272111,0.0000000,0.0000000,0.0000000
1427958272173,0.0000000,0.0000000,0.0000000
1427958272241,0.0000000,0.0000000,0.0000000
1427958272303,0.0000000,0.0000000,0.0000000
1427958272373,0.0000000,0.0000000,0.0000000
1427958272432,0.0000000,0.0000000,0.0000000
1427958272504,0.0000000,0.0000000,0.0000000
1427958272575,0.0000000,0.0000000,0.0000000
1427958272637,0.0000000,0.0000000,0.0000000
1427958272703,0.0000000,0.0000000,0.0000000
1427958272763,0.0000000,0.0000000,0.0000000
1427958272833,0.0000000,0.0000000,0.0000000
1427958272905,0.0000000,0.0000000,0.0000000
1427958272976,0.0000000,0.0000000,0.0000000
1427958273032,0.0000000,0.0000000,0.0000000
1427958273100,0.0000000,0.0000000,0.0000000
1427958273160,0.0000000,0.0000000,0.0000000
1427958273230,0.0000000,0.0000000,0.0000000
1427958273290,0.0000000,0.0000000,0.0000000
1427958273361,0.0000000,0.0000000,0.0000000
1427958273422,0.0000000,0.0000000,0.0000000
1427958273493,0.0000000,0.0000000,0.0000000
1427958273564,0.0000000,0.0000000,0.0000000
1427958273621,0.0000000,0.0000000,0.0000000
1427958273691,0.0000000,0.0000000,0.0000000
1427958273756,0.0000000,0.0000000,0.0000000
1427958273823,0.0000000,0.0000000,0.0000000
1427958273891,0.0000000,0.0000000,0.0000000
1427958273955,0.0000000,0.0000000,0.0000000
1427958274053,0.0000000,0.0000000,0.0000000
1427958274090,0.0000000,0.0000000,0.0000000
1427958274156,0.0000000,0.0000000,0.0000000
1427958274223,0.0000000,0.0000000,0.0000000
1427958274283,0.0000000,0.0000000,0.0000000
1427958274354,0.0000000,0.0000000,0.0000000
1427958274413,0.0000000,0.0000000,0.0000000
1427958274483,0.0000000,0.0000000,0.0000000
1427958274553,0.0000000,0.0000000,0.0000000
1427958274618,0.0000000,0.0000000,0.0000000
1427958274691,0.0000000,0.0000000,0.0000000
1427958274743,0.0000000,0.0000000,0.0000000
1427958274813,0.0000000,0.0000000,0.0000000
1427958274882,0.0000000,0.0000000,0.0000000
1427958274941,0.0000000,0.0000000,0.0000000
1427958275010,0.0000000,0.0000000,0.0000000
1427958275071,0.0000000,0.0000000,0.0000000
1427958275143,0.0000000,0.0000000,0.0000000
1427958275213,0.0000000,0.0000000,0.0000000
1427958275275,0.0000000,0.0000000,0.0000000
1427958275343,0.0000000,0.0000000,0.0000000
1427958275403,0.0000000,0.0000000,0.0000000
1427958275473,0.0000000,0.0000000,0.0000000
1427958275543,0.0000000,0.0000000,0.0000000
1427958275604,0.0000000,0.0000000,0.0000000
1427958275672,0.0000000,0.0000000,0.0000000
1427958275732,0.0000000,0.0000000,0.0000000
1427958275803,0.0000000,0.0000000,0.0000000
1427958275873,0.0000000,0.0000000,0.0000000
1427958275932,0.0000000,0.0000000,0.0000000
1427958276001,0.0000000,0.0000000,0.0000000
1427958276070,0.0000000,0.0000000,0.0000000
1427958276130,0.0000000,0.0000000,0.0000000
1427958276200,0.0000000,0.0000000,0.0000000
1427958276260,0.0000000,0.0000000,0.0000000
1427958276332,0.0000000,0.0000000,0.0000000
1427958276393,0.0000000,0.0000000,0.0000000
1427958276463,0.0000000,0.0000000,0.0000000
1427958276540,0.0000000,0.0000000,0.0000000
1427958276590,0.0000000,0.0000000,0.0000000
1427958276670,0.0000000,0.0000000,0.0000000
1427958276723,0.0000000,0.0000000,0.0000000
1427958276793,0.0000000,0.0000000,0.0000000
1427958276863,0.0000000,0.0000000,0.0000000
1427958276923,0.0000000,0.0000000,0.0000000
1427958276992,0.0000000,0.0000000,0.0000000
1427958277068,0.0000000,0.0000000,0.0000000
1427958277120,0.0000000,0.0000000,0.0000000
1427958277192,0.0000000,0.0000000,0.0000000
1427958277253,0.0000000,0.0000000,0.0000000
1427958277323,0.0000000,0.0000000,0.0000000
1427958277387,0.0000000,0.0000000,0.0000000
1427958277453,0.0000000,0.0000000,0.0000000
1427958277522,0.0000000,0.0000000,0.0000000
1427958277583,0.0000000,0.0000000,0.0000000
1427958277654,0.0000000,0.0000000,0.0000000
1427958277713,0.0000000,0.0000000,0.0000000
1427958277783,0.0000000,0.0000000,0.0000000
1427958277854,0.0000000,0.0000000,0.0000000
1427958277913,0.0000000,0.0000000,0.0000000
1427958277998,0.0000000,0.0000000,0.0000000
1427958278051,0.0000000,0.0000000,0.0000000
1427958278111,0.0000000,0.0000000,0.0000000
1427958278184,0.0000000,0.0000000,0.0000000
1427958278243,0.0000000,0.0000000,0.0000000
1427958278313,0.0000000,0.0000000,0.0000000
1427958278372,0.0000000,0.0000000,0.0000000
1427958278447,0.0000000,0.0000000,0.0000000
1427958278513,0.0000000,0.0000000,0.0000000
1427958278573,0.0000000,0.0000000,0.0000000
1427958278641,0.0000000,0.0000000,0.0000000
1427958278701,0.0000000,0.0000000,0.0000000
1427958278773,0.0000000,0.0000000,0.0000000
1427958278843,0.0000000,0.0000000,0.0000000
1427958278903,0.0000000,0.0000000,0.0000000
1427958278972,0.0000000,0.0000000,0.0000000
1427958279054,0.0000000,0.0000000,0.0000000
1427958279100,0.0000000,0.0000000,0.0000000
1427958279172,0.0000000,0.0000000,0.0000000
1427958279231,0.0000000,0.0000000,0.0000000
1427958279302,0.0000000,0.0000000,0.0000000
1427958279363,0.0000000,0.0000000,0.0000000
1427958279436,0.0000000,0.0000000,0.0000000
1427958279503,0.0000000,0.0000000,0.0000000
1427958279562,0.0000000,0.0000000,0.0000000
1427958279635,0.0000000,0.0000000,0.0000000
1427958279695,0.0000000,0.0000000,0.0000000
1427958279763,0.0000000,0.0000000,0.0000000
1427958279836,0.0000000,0.0000000,0.0000000
1427958279892,0.0000000,0.0000000,0.0000000
1427958279980,0.0000000,0.0000000,0.0000000
1427958280057,0.0000000,0.0000000,0.0000000
1427958280090,0.0000000,0.0000000,0.0000000
1427958280163,0.0000000,0.0000000,0.0000000
1427958280232,0.0000000,0.0000000,0.0000000
1427958280291,0.0000000,0.0000000,0.0000000
1427958280351,0.0000000,0.0000000,0.0000000
1427958280423,0.0000000,0.0000000,0.0000000
1427958280493,0.0000000,0.0000000,0.0000000
1427958280553,0.0000000,0.0000000,0.0000000
1427958280624,0.0000000,0.0000000,0.0000000
1427958280686,0.0000000,0.0000000,0.0000000
1427958280754,0.0000000,0.0000000,0.0000000
1427958280823,0.0000000,0.0000000,0.0000000
1427958280883,0.0000000,0.0000000,0.0000000
1427958280977,0.0000000,0.0000000,0.0000000
1427958281058,0.0000000,0.0000000,0.0000000
1427958281085,0.0000000,0.0000000,0.0000000
1427958281150,0.0000000,0.0000000,0.0000000
1427958281212,0.0000000,0.0000000,0.0000000
1427958281309,0.0000000,0.0000000,0.0000000
1427958281353,0.0000000,0.0000000,0.0000000
1427958281411,0.0000000,0.0000000,0.0000000
1427958281486,0.0000000,0.0000000,0.0000000
1427958281543,0.0000000,0.0000000,0.0000000
1427958281615,0.0000000,0.0000000,0.0000000
1427958281682,0.0000000,0.0000000,0.0000000
1427958281744,0.0000000,0.0000000,0.0000000
1427958281811,0.0000000,0.0000000,0.0000000
1427958281870,0.0000000,0.0000000,0.0000000
1427958281943,0.0000000,0.0000000,0.0000000
1427958282046,0.0000000,0.0000000,0.0000000
1427958282070,0.0000000,0.0000000,0.0000000
1427958282141,0.0000000,0.0000000,0.0000000
1427958282202,0.0000000,0.0000000,0.0000000
1427958282271,0.0000000,0.0000000,0.0000000
1427958282333,0.0000000,0.0000000,0.0000000
1427958282403,0.0000000,0.0000000,0.0000000
1427958282470,0.0000000,0.0000000,0.0000000
1427958282537,0.0000000,0.0000000,0.0000000
1427958282604,0.0000000,0.0000000,0.0000000
1427958282662,0.0000000,0.0000000,0.0000000
1427958282738,0.0000000,0.0000000,0.0000000
1427958282804,0.0000000,0.0000000,0.0000000
1427958282863,0.0000000,0.0000000,0.0000000
1427958282936,0.0000000,0.0000000,0.0000000
1427958283011,0.0000000,0.0000000,0.0000000
1427958283060,0.0000000,0.0000000,0.0000000
1427958283131,0.0000000,0.0000000,0.0000000
1427958283191,0.0000000,0.0000000,0.0000000
1427958283261,0.0000000,0.0000000,0.0000000
1427958283322,0.0000000,0.0000000,0.0000000
1427958283393,0.0000000,0.0000000,0.0000000
1427958283472,0.0000000,0.0000000,0.0000000
1427958283520,0.0000000,0.0000000,0.0000000
1427958283591,0.0000000,0.0000000,0.0000000
1427958283664,0.0000000,0.0000000,0.0000000
1427958283726,0.0000000,0.0000000,0.0000000
1427958283792,0.0000000,0.0000000,0.0000000
1427958283854,0.0000000,0.0000000,0.0000000
1427958283923,0.0000000,0.0000000,0.0000000
1427958283993,0.0000000,0.0000000,0.0000000
1427958284051,0.0000000,0.0000000,0.0000000
1427958284120,0.0000000,0.0000000,0.0000000
1427958284181,0.0000000,0.0000000,0.0000000
1427958284253,0.0000000,0.0000000,0.0000000
1427958284311,0.0000000,0.0000000,0.0000000
1427958284386,0.0000000,0.0000000,0.0000000
1427958284454,0.0000000,0.0000000,0.0000000
1427958284513,0.0000000,0.0000000,0.0000000
1427958284588,0.0000000,0.0000000,0.0000000
1427958284651,0.0000000,0.0000000,0.0000000
1427958284718,0.0000000,0.0000000,0.0000000
1427958284783,0.0000000,0.0000000,0.0000000
1427958284842,0.0000000,0.0000000,0.0000000
1427958284913,0.0000000,0.0000000,0.0000000
1427958284988,0.0000000,0.0000000,0.0000000
1427958285062,0.0000000,0.0000000,0.0000000
1427958285111,0.0000000,0.0000000,0.0000000
1427958285171,0.0000000,0.0000000,0.0000000
1427958285244,0.0000000,0.0000000,0.0000000
1427958285313,0.0000000,0.0000000,0.0000000
1427958285371,0.0000000,0.0000000,0.0000000
1427958285443,0.0000000,0.0000000,0.0000000
1427958285503,0.0000000,0.0000000,0.0000000
1427958285573,0.0000000,0.0000000,0.0000000
1427958285665,0.0000000,0.0000000,0.0000000
1427958285728,0.0000000,0.0000000,0.0000000
1427958285770,0.0000000,0.0000000,0.0000000
1427958285836,0.0000000,0.0000000,0.0000000
1427958285904,0.0000000,0.0000000,0.0000000
1427958285976,0.0000000,0.0000000,0.0000000
1427958286065,0.0000000,0.0000000,0.0000000
1427958286100,0.0000000,0.0000000,0.0000000
1427958286161,0.0000000,0.0000000,0.0000000
1427958286238,0.0000000,0.0000000,0.0000000
1427958286293,0.0000000,0.0000000,0.0000000
1427958286362,0.0000000,0.0000000,0.0000000
1427958286431,0.0000000,0.0000000,0.0000000
1427958286492,0.0000000,0.0000000,0.0000000
1427958286641,0.0000000,0.0000000,0.0000000
1427958286643,0.0000000,0.0000000,0.0000000
1427958286691,0.0000000,0.0000000,0.0000000
1427958286766,0.0000000,0.0000000,0.0000000
1427958286820,0.0000000,0.0000000,0.0000000
1427958286891,0.0000000,0.0000000,0.0000000
1427958286973,0.0000000,0.0000000,0.0000000
1427958287060,0.0000000,0.0000000,0.0000000
1427958287090,0.0000000,0.0000000,0.0000000
1427958287152,0.0000000,0.0000000,0.0000000
1427958287223,0.0000000,0.0000000,0.0000000
1427958287283,0.0000000,0.0000000,0.0000000
1427958287353,0.0000000,0.0000000,0.0000000
1427958287420,0.0000000,0.0000000,0.0000000
1427958287482,0.0000000,0.0000000,0.0000000
1427958287553,0.0000000,0.0000000,0.0000000
1427958287613,0.0000000,0.0000000,0.0000000
1427958287682,0.0000000,0.0000000,0.0000000
1427958287753,0.0000000,0.0000000,0.0000000
1427958287813,0.0000000,0.0000000,0.0000000
1427958287881,0.0000000,0.0000000,0.0000000
1427958287940,0.0000000,0.0000000,0.0000000
1427958288028,0.0000000,0.0000000,0.0000000
