timestamp,x,y,z
1772409,0.30101,-0.92273,9.7404
1772429,0.30101,-0.92273,9.7404
1772448,0.30101,-0.92273,9.7404
1772468,0.30101,-0.92273,9.7404
1772489,0.22722,-0.93463,9.61662
1772509,0.22722,-0.93463,9.61662
1772529,0.22722,-0.93463,9.61662
1772549,0.22722,-0.93463,9.61662
1772569,0.22722,-0.93463,9.61662
1772588,0.2177,-0.91559,9.53569
1772608,0.2177,-0.91559,9.53569
1772629,0.2177,-0.91559,9.53569
1772650,0.2177,-0.91559,9.53569
1772672,0.2177,-0.91559,9.53569
1772689,0.21056,-0.95605,9.66423
1772710,0.21056,-0.95605,9.66423
1772730,0.21056,-0.95605,9.66423
1772751,0.21056,-0.95605,9.66423
1772769,0.21056,-0.95605,9.66423
1772792,0.22722,-0.97748,9.62376
1772809,0.22722,-0.97748,9.62376
1772830,0.22722,-0.97748,9.62376
1772848,0.22722,-0.97748,9.62376
1772870,0.25816,-0.95129,9.37859
1772889,0.25816,-0.95129,9.37859
1772909,0.25816,-0.95129,9.37859
1772932,0.25816,-0.95129,9.37859
1772950,0.25816,-0.95129,9.37859
1772969,0.26768,-0.97748,9.63091
1772988,0.26768,-0.97748,9.63091
1773008,0.26768,-0.97748,9.63091
1773029,0.26768,-0.97748,9.63091
1773049,0.26768,-0.97748,9.63091
1773070,0.24626,-0.92511,9.58568
1773114,0.24626,-0.92511,9.58568
1773117,0.24626,-0.92511,9.58568
1773140,0.24626,-0.92511,9.58568
1773148,0.24626,-0.92511,9.58568
1773169,0.19627,-0.91797,9.49046
1773191,0.19627,-0.91797,9.49046
1773209,0.19627,-0.91797,9.49046
1773229,0.19627,-0.91797,9.49046
1773249,0.19627,-0.91797,9.49046
1773268,0.18675,-0.94891,9.71898
1773288,0.18675,-0.94891,9.71898
1773309,0.18675,-0.94891,9.71898
1773328,0.18675,-0.94891,9.71898
1773348,0.18675,-0.94891,9.71898
1773369,0.24864,-0.92273,9.50475
1773388,0.24864,-0.92273,9.50475
1773409,0.24864,-0.92273,9.50475
1773429,0.24864,-0.92273,9.50475
1773449,0.24864,-0.92273,9.50475
1773471,0.22722,-0.91559,9.60948
1773489,0.22722,-0.91559,9.60948
1773509,0.22722,-0.91559,9.60948
1773530,0.22722,-0.91559,9.60948
1773549,0.22722,-0.91559,9.60948
1773569,0.2296,-0.91321,9.72612
1773589,0.2296,-0.91321,9.72612
1773608,0.2296,-0.91321,9.72612
1773631,0.2296,-0.91321,9.72612
1773649,0.2296,-0.91321,9.72612
1773670,0.22484,-0.91083,9.48332
1773689,0.22484,-0.91083,9.48332
1773708,0.22484,-0.91083,9.48332
1773729,0.22484,-0.91083,9.48332
1773753,0.2653,-0.89893,9.53569
1773777,0.2653,-0.89893,9.53569
1773809,0.2653,-0.89893,9.53569
1773839,0.2653,-0.89893,9.48094
1773855,0.21532,-0.96082,9.48094
1773856,0.21532,-0.96082,9.48094
1773887,0.21532,-0.96082,9.48094
1773895,0.21532,-0.96082,9.48094
1773909,0.21532,-0.96082,9.48094
1773929,0.21532,-0.96082,9.48094
1773948,0.21532,-0.96082,9.48094
1773969,0.2177,-0.89893,9.56426
1773989,0.2177,-0.89893,9.56426
1774009,0.2177,-0.89893,9.56426
1774029,0.2177,-0.89893,9.56426
1774049,0.2177,-0.89893,9.56426
1774068,0.18913,-0.9751,9.42381
1774088,0.18913,-0.9751,9.42381
1774108,0.18913,-0.9751,9.42381
1774128,0.18913,-0.9751,9.42381
1774148,0.2296,-0.92511,9.60234
1774168,0.2296,-0.92511,9.60234
1774188,0.2296,-0.92511,9.60234
1774208,0.2296,-0.92511,9.60234
1774228,0.2296,-0.92511,9.60234
1774248,0.23198,-0.96082,9.39763
1774268,0.23198,-0.96082,9.39763
1774288,0.23198,-0.96082,9.39763
1774308,0.23198,-0.96082,9.39763
1774328,0.23198,-0.96082,9.39763
1774349,0.23674,-0.96558,9.58568
1774369,0.23674,-0.96558,9.58568
1774388,0.23674,-0.96558,9.58568
1774408,0.23674,-0.96558,9.58568
1774428,0.23674,-0.96558,9.58568
1774448,0.16057,-1.01794,9.47142
1774476,0.16057,-1.01794,9.47142
1774488,0.16057,-1.01794,9.47142
1774509,0.16057,-1.01794,9.47142
1774529,0.16057,-1.01794,9.47142
1774549,0.21056,-0.91559,9.43095
1774569,0.21056,-0.91559,9.43095
1774589,0.21056,-0.91559,9.43095
1774609,0.21056,-0.91559,9.43095
1774629,0.21056,-0.91559,9.43095
1774649,0.23198,-0.98938,9.62614
1774671,0.23198,-0.98938,9.62614
1774689,0.23198,-0.98938,9.62614
1774709,0.23198,-0.98938,9.62614
1774733,0.23198,-0.98938,9.62614
1774749,0.27721,-0.93463,9.52379
1774769,0.27721,-0.93463,9.52379
1774788,0.27721,-0.93463,9.52379
1774808,0.27721,-0.93463,9.52379
1774829,0.27721,-0.93463,9.52379
1774850,0.17723,-0.94177,9.53569
1774869,0.17723,-0.94177,9.53569
1774890,0.17723,-0.94177,9.53569
1774909,0.17723,-0.94177,9.53569
1774930,0.2177,-0.95129,9.5714
1774949,0.2177,-0.95129,9.5714
1774969,0.2177,-0.95129,9.5714
1774993,0.2177,-0.95129,9.5714
1775008,0.2177,-0.95129,9.5714
1775030,0.2296,-0.97272,9.43095
1775052,0.2296,-0.97272,9.43095
1775069,0.2296,-0.97272,9.43095
1775091,0.2296,-0.97272,9.43095
1775110,0.2296,-0.97272,9.43095
1775128,0.27007,-0.90845,9.56664
1775150,0.27007,-0.90845,9.56664
1775169,0.27007,-0.90845,9.56664
1775188,0.27007,-0.90845,9.56664
1775209,0.27007,-0.90845,9.56664
1775230,0.27245,-0.93939,9.54045
1775249,0.27245,-0.93939,9.54045
1775270,0.27245,-0.93939,9.54045
1775290,0.27245,-0.93939,9.54045
1775313,0.26768,-0.95129,9.44524
1775328,0.26768,-0.95129,9.44524
1775348,0.26768,-0.95129,9.44524
1775369,0.26768,-0.95129,9.44524
1775389,0.26768,-0.95129,9.44524
1775409,0.26768,-0.95129,9.44524
1775429,0.17485,-0.90131,9.52617
1775449,0.17485,-0.90131,9.52617
1775469,0.17485,-0.90131,9.52617
1775488,0.17485,-0.90131,9.52617
1775509,0.17485,-0.90131,9.52617
1775529,0.21532,-0.98224,9.66899
1775548,0.21532,-0.98224,9.66899
1775568,0.21532,-0.98224,9.66899
1775590,0.21532,-0.98224,9.66899
1775609,0.21532,-0.98224,9.66899
1775629,0.23674,-0.94891,9.42143
1775648,0.23674,-0.94891,9.42143
1775669,0.23674,-0.94891,9.42143
1775689,0.23674,-0.94891,9.42143
1775709,0.26768,-0.90845,9.69756
1775729,0.26768,-0.90845,9.69756
1775749,0.26768,-0.90845,9.69756
1775771,0.26768,-0.90845,9.69756
1775792,0.24626,-0.97748,9.60234
1775813,0.24626,-0.97748,9.60234
1775831,0.24626,-0.97748,9.60234
1775852,0.24626,-0.97748,9.60234
1775868,0.24626,-0.97748,9.60234
1775889,0.24626,-0.97748,9.60234
1775909,0.23198,-0.91797,9.42619
1775929,0.23198,-0.91797,9.42619
1775949,0.23198,-0.91797,9.42619
1775970,0.23198,-0.91797,9.42619
1775989,0.26292,-0.91321,9.69994
1776009,0.26292,-0.91321,9.69994
1776029,0.26292,-0.91321,9.69994
1776048,0.26292,-0.91321,9.69994
1776068,0.26292,-0.91321,9.69994
1776089,0.25578,-0.9751,9.60948
1776108,0.25578,-0.9751,9.60948
1776129,0.25578,-0.9751,9.60948
1776149,0.25578,-0.9751,9.60948
1776168,0.25578,-0.9751,9.60948
1776189,0.24388,-0.8775,9.61424
1776214,0.24388,-0.8775,9.61424
1776229,0.24388,-0.8775,9.61424
1776251,0.24388,-0.8775,9.61424
1776269,0.24388,-0.8775,9.61424
1776289,0.2534,-0.93463,9.61186
1776312,0.2534,-0.93463,9.61186
1776329,0.2534,-0.93463,9.61186
1776350,0.2534,-0.93463,9.61186
1776371,0.27959,-0.88464,9.51427
1776390,0.27959,-0.88464,9.51427
1776409,0.27959,-0.88464,9.51427
1776429,0.27959,-0.88464,9.51427
1776448,0.27959,-0.88464,9.51427
1776468,0.2296,-0.90369,9.50951
1776488,0.2296,-0.90369,9.50951
1776509,0.2296,-0.90369,9.50951
1776529,0.2296,-0.90369,9.50951
1776548,0.2296,-0.90369,9.50951
1776568,0.20818,-0.92749,9.66899
1776589,0.20818,-0.92749,9.66899
1776609,0.20818,-0.92749,9.66899
1776629,0.20818,-0.92749,9.66899
1776649,0.20818,-0.92749,9.66899
1776669,0.22008,-0.93225,9.55235
1776689,0.22008,-0.93225,9.55235
1776709,0.22008,-0.93225,9.55235
1776729,0.22008,-0.93225,9.55235
1776749,0.22008,-0.93225,9.55235
1776769,0.23674,-0.90131,9.44048
1776789,0.23674,-0.90131,9.44048
1776809,0.23674,-0.90131,9.44048
1776831,0.23674,-0.90131,9.44048
1776849,0.23674,-0.90131,9.44048
1776869,0.22722,-0.98224,9.56426
1776889,0.22722,-0.98224,9.56426
1776909,0.22722,-0.98224,9.56426
1776929,0.22722,-0.98224,9.56426
1776950,0.22722,-0.98224,9.56426
1776968,0.26292,-0.97986,9.51189
1776989,0.26292,-0.97986,9.51189
1777009,0.26292,-0.97986,9.51189
1777029,0.26292,-0.97986,9.51189
1777049,0.26292,-0.97986,9.51189
1777068,0.22008,-0.91083,9.53569
1777088,0.22008,-0.91083,9.53569
1777110,0.22008,-0.91083,9.53569
1777129,0.22008,-0.91083,9.53569
1777149,0.22008,-0.91083,9.53569
1777178,0.26054,-0.93939,9.77611
1777189,0.26054,-0.93939,9.77611
1777208,0.26054,-0.93939,9.77611
1777229,0.26054,-0.93939,9.77611
1777249,0.26768,-0.97034,9.60948
1777269,0.26768,-0.97034,9.60948
1777289,0.26768,-0.97034,9.60948
1777309,0.26768,-0.97034,9.60948
1777329,0.26768,-0.97034,9.60948
1777349,0.23674,-0.97986,9.54045
1777376,0.23674,-0.97986,9.54045
1777390,0.23674,-0.97986,9.54045
1777409,0.23674,-0.97986,9.54045
1777429,0.2177,-0.89893,9.68327
1777449,0.2177,-0.89893,9.68327
1777469,0.2177,-0.89893,9.68327
1777489,0.2177,-0.89893,9.68327
1777508,0.2177,-0.89893,9.68327
1777529,0.2177,-0.89893,9.68327
1777550,0.24864,-1.02509,9.4381
1777569,0.24864,-1.02509,9.4381
1777590,0.24864,-1.02509,9.4381
1777609,0.24864,-1.02509,9.4381
1777631,0.21532,-0.99176,9.64281
1777651,0.21532,-0.99176,9.64281
1777675,0.21532,-0.99176,9.64281
1777690,0.21532,-0.99176,9.64281
1777715,0.23436,-0.90131,9.64995
1777746,0.23436,-0.90131,9.64995
1777776,0.23436,-0.90131,9.64995
1777777,0.23436,-0.90131,9.64995
1777801,0.23436,-0.90131,9.64995
1777816,0.2653,-0.92987,9.45952
1777828,0.2653,-0.92987,9.45952
1777849,0.2653,-0.92987,9.45952
1777869,0.2653,-0.92987,9.45952
1777889,0.2653,-0.92987,9.45952
1777908,0.20818,-0.92511,9.57854
1777928,0.20818,-0.92511,9.57854
1777948,0.20818,-0.92511,9.57854
1777968,0.20818,-0.92511,9.57854
1777988,0.20818,-0.92511,9.57854
1778009,0.24626,-0.96082,9.619
1778029,0.24626,-0.96082,9.619
1778049,0.24626,-0.96082,9.619
1778068,0.24626,-0.96082,9.619
1778088,0.24626,-0.96082,9.619
1778108,0.26768,-0.90607,9.42857
1778128,0.26768,-0.90607,9.42857
1778148,0.26768,-0.90607,9.42857
1778168,0.26768,-0.90607,9.42857
1778188,0.26768,-0.90607,9.42857
1778208,0.27007,-0.90369,9.56664
1778229,0.27007,-0.90369,9.56664
1778248,0.27007,-0.90369,9.56664
1778268,0.27007,-0.90369,9.56664
1778288,0.27007,-0.90369,9.56664
1778310,0.23674,-0.93939,9.49999
1778332,0.23674,-0.93939,9.49999
1778349,0.23674,-0.93939,9.49999
1778369,0.23674,-0.93939,9.49999
1778388,0.23674,-0.93939,9.49999
1778410,0.2058,-0.95129,9.5833
1778428,0.2058,-0.95129,9.5833
1778449,0.2058,-0.95129,9.5833
1778469,0.2058,-0.95129,9.5833
1778488,0.2058,-0.95129,9.5833
1778509,0.22246,-0.97986,9.50237
1778529,0.22246,-0.97986,9.50237
1778548,0.22246,-0.97986,9.50237
1778569,0.22246,-0.97986,9.50237
1778589,0.22246,-0.97986,9.50237
1778608,0.24864,-0.90369,9.52617
1778629,0.24864,-0.90369,9.52617
1778649,0.24864,-0.90369,9.52617
1778669,0.24864,-0.90369,9.52617
1778689,0.28911,-0.93939,9.65947
1778709,0.28911,-0.93939,9.65947
1778730,0.28911,-0.93939,9.65947
1778750,0.28911,-0.93939,9.65947
1778769,0.28911,-0.93939,9.65947
1778790,0.24388,-0.93701,9.51665
1778809,0.24388,-0.93701,9.51665
1778832,0.24388,-0.93701,9.51665
1778848,0.24388,-0.93701,9.51665
1778868,0.24388,-0.93701,9.51665
1778892,0.23912,-0.92749,9.53569
1778912,0.23912,-0.92749,9.53569
1778929,0.23912,-0.92749,9.53569
1778949,0.23912,-0.92749,9.53569
1778968,0.23912,-0.92749,9.53569
1778990,0.25102,-0.97272,9.48808
1779024,0.25102,-0.97272,9.48808
1779030,0.25102,-0.97272,9.48808
1779050,0.25102,-0.97272,9.48808
1779071,0.25102,-0.97272,9.48808
1779089,0.2653,-0.95844,9.6071
1779116,0.2653,-0.95844,9.6071
1779129,0.2653,-0.95844,9.6071
1779150,0.2653,-0.95844,9.6071
1779169,0.22722,-0.96082,9.38573
1779189,0.22722,-0.96082,9.38573
1779210,0.22722,-0.96082,9.38573
1779236,0.22722,-0.96082,9.38573
1779249,0.22722,-0.96082,9.38573
1779269,0.17485,-0.94415,9.53569
1779289,0.17485,-0.94415,9.53569
1779308,0.17485,-0.94415,9.53569
1779329,0.17485,-0.94415,9.53569
1779349,0.17485,-0.94415,9.53569
1779374,0.23674,-0.92035,9.26195
1779389,0.23674,-0.92035,9.26195
1779409,0.23674,-0.92035,9.26195
1779428,0.23674,-0.92035,9.26195
1779448,0.23674,-0.92035,9.26195
1779469,0.23674,-0.92035,9.26195
1779489,0.2177,-0.88226,9.48094
1779510,0.2177,-0.88226,9.48094
1779530,0.2177,-0.88226,9.48094
1779550,0.2177,-0.88226,9.48094
1779570,0.2415,-0.96558,9.30241
1779589,0.2415,-0.96558,9.30241
1779608,0.2415,-0.96558,9.30241
1779633,0.2415,-0.96558,9.30241
1779649,0.2415,-0.96558,9.30241
1779669,0.25816,-0.94415,9.35954
1779689,0.25816,-0.94415,9.35954
1779709,0.25816,-0.94415,9.35954
1779729,0.25816,-0.94415,9.35954
1779750,0.25816,-0.94415,9.35954
1779769,0.25102,-0.91797,9.47142
1779789,0.25102,-0.91797,9.47142
1779813,0.25102,-0.91797,9.47142
1779829,0.25102,-0.91797,9.47142
1779849,0.25102,-0.91797,9.47142
1779875,0.21056,-0.95844,9.38811
1779888,0.21056,-0.95844,9.38811
1779908,0.21056,-0.95844,9.38811
1779930,0.21056,-0.95844,9.38811
1779952,0.21056,-0.95844,9.38811
1779968,0.18913,-0.93225,9.45
1779990,0.18913,-0.93225,9.45
1780009,0.18913,-0.93225,9.45
1780029,0.18913,-0.93225,9.45
1780051,0.18913,-0.93225,9.45
1780071,0.2534,-0.9632,9.39763
1780089,0.2534,-0.9632,9.39763
1780108,0.2534,-0.9632,9.39763
1780134,0.2534,-0.9632,9.39763
1780149,0.2534,-0.9632,9.39763
1780169,0.27245,-0.96558,9.619
1780189,0.27245,-0.96558,9.619
1780209,0.27245,-0.96558,9.619
1780229,0.27245,-0.96558,9.619
1780249,0.27245,-0.96558,9.619
1780270,0.25102,-0.90369,9.61662
1780292,0.25102,-0.90369,9.61662
1780310,0.25102,-0.90369,9.61662
1780330,0.25102,-0.90369,9.61662
1780354,0.2177,-0.98224,9.50475
1780369,0.2177,-0.98224,9.50475
1780404,0.2177,-0.98224,9.50475
1780409,0.2177,-0.98224,9.50475
1780429,0.2177,-0.98224,9.50475
1780449,0.22722,-0.90845,9.7166
1780469,0.22722,-0.90845,9.7166
1780489,0.22722,-0.90845,9.7166
1780510,0.22722,-0.90845,9.7166
1780529,0.22722,-0.90845,9.7166
1780549,0.22008,-0.92987,9.41905
1780568,0.22008,-0.92987,9.41905
1780588,0.22008,-0.92987,9.41905
1780609,0.22008,-0.92987,9.41905
1780629,0.22008,-0.92987,9.41905
1780648,0.22484,-0.94415,9.76897
1780669,0.22484,-0.94415,9.76897
1780688,0.22484,-0.94415,9.76897
1780708,0.22484,-0.94415,9.76897
1780729,0.22484,-0.94415,9.76897
1780749,0.24864,-0.95129,9.39525
1780769,0.24864,-0.95129,9.39525
1780789,0.24864,-0.95129,9.39525
1780809,0.24864,-0.95129,9.39525
1780828,0.24864,-0.95129,9.39525
1780848,0.23912,-0.89893,9.64281
1780868,0.23912,-0.89893,9.64281
1780888,0.23912,-0.89893,9.64281
1780912,0.23912,-0.89893,9.64281
1780929,0.23912,-0.89893,9.64281
1780951,0.2296,-0.97034,9.45952
1780969,0.2296,-0.97034,9.45952
1780989,0.2296,-0.97034,9.45952
1781009,0.2296,-0.97034,9.45952
1781035,0.2296,-0.94891,9.58806
1781049,0.2296,-0.94891,9.58806
1781069,0.2296,-0.94891,9.58806
1781089,0.2296,-0.94891,9.58806
1781109,0.2296,-0.94891,9.58806
1781129,0.2296,-0.94891,9.58806
1781149,0.27959,-0.92749,9.54283
1781168,0.27959,-0.92749,9.54283
1781189,0.27959,-0.92749,9.54283
1781209,0.27959,-0.92749,9.54283
1781233,0.21294,-0.87988,9.56426
1781249,0.21294,-0.87988,9.56426
1781272,0.21294,-0.87988,9.56426
1781296,0.21294,-0.87988,9.56426
1781313,0.21294,-0.87988,9.56426
1781334,0.22008,-0.93701,9.4738
1781372,0.22008,-0.93701,9.4738
1781375,0.22008,-0.93701,9.4738
1781390,0.22008,-0.93701,9.4738
1781409,0.22008,-0.93701,9.4738
1781428,0.22008,-0.93701,9.4738
1781449,0.19627,-0.93463,9.54997
1781469,0.19627,-0.93463,9.54997
1781489,0.19627,-0.93463,9.54997
1781509,0.19627,-0.93463,9.54997
1781529,0.2653,-0.89893,9.5833
1781549,0.2653,-0.89893,9.5833
1781569,0.2653,-0.89893,9.5833
1781589,0.2653,-0.89893,9.5833
1781609,0.2653,-0.89893,9.5833
1781629,0.18675,-0.94415,9.51665
1781648,0.18675,-0.94415,9.51665
1781669,0.18675,-0.94415,9.51665
1781689,0.18675,-0.94415,9.51665
1781709,0.18675,-0.94415,9.51665
1781728,0.23674,-0.93939,9.61186
1781749,0.23674,-0.93939,9.61186
1781770,0.23674,-0.93939,9.61186
1781788,0.23674,-0.93939,9.61186
1781808,0.23674,-0.93939,9.61186
1781829,0.23436,-0.91321,9.53807
1781849,0.23436,-0.91321,9.53807
1781869,0.23436,-0.91321,9.53807
1781889,0.23436,-0.91321,9.53807
1781909,0.23436,-0.91321,9.53807
1781934,0.22008,-0.91797,9.62376
1781949,0.22008,-0.91797,9.62376
1781969,0.22008,-0.91797,9.62376
1781989,0.22008,-0.91797,9.62376
1782009,0.22008,-0.91797,9.62376
1782028,0.24626,-0.96558,9.47856
1782049,0.24626,-0.96558,9.47856
1782069,0.24626,-0.96558,9.47856
1782089,0.24626,-0.96558,9.47856
1782109,0.24626,-0.96558,9.47856
1782129,0.26054,-0.91321,9.50951
1782149,0.26054,-0.91321,9.50951
1782168,0.26054,-0.91321,9.50951
1782191,0.26054,-0.91321,9.50951
1782209,0.26054,-0.91321,9.50951
1782229,0.19865,-0.94415,9.51665
1782255,0.19865,-0.94415,9.51665
1782269,0.19865,-0.94415,9.51665
1782288,0.19865,-0.94415,9.51665
1782309,0.19865,-0.94415,9.51665
1782329,0.23436,-0.92987,9.62853
1782349,0.23436,-0.92987,9.62853
1782370,0.23436,-0.92987,9.62853
1782389,0.23436,-0.92987,9.62853
1782409,0.23436,-0.92987,9.62853
1782429,0.21294,-0.93463,9.50475
1782448,0.21294,-0.93463,9.50475
1782468,0.21294,-0.93463,9.50475
1782489,0.21294,-0.93463,9.50475
1782509,0.21294,-0.93463,9.50475
1782528,0.21294,-0.94891,9.41905
1782548,0.21294,-0.94891,9.41905
1782569,0.21294,-0.94891,9.41905
1782589,0.21294,-0.94891,9.41905
1782608,0.21294,-0.94891,9.41905
1782629,0.2177,-0.97272,9.66661
1782648,0.2177,-0.97272,9.66661
1782669,0.2177,-0.97272,9.66661
1782688,0.2177,-0.97272,9.66661
1782709,0.2177,-0.97272,9.66661
1782730,0.22484,-0.94415,9.31432
1782749,0.22484,-0.94415,9.31432
1782770,0.22484,-0.94415,9.31432
1782790,0.22484,-0.94415,9.31432
1782809,0.23198,-0.91797,9.52141
1782836,0.23198,-0.91797,9.52141
1782848,0.23198,-0.91797,9.52141
1782868,0.23198,-0.91797,9.52141
1782889,0.23198,-0.91797,9.52141
1782908,0.23436,-0.89655,9.64043
1782934,0.23436,-0.89655,9.64043
1782952,0.23436,-0.89655,9.64043
1782969,0.23436,-0.89655,9.64043
1782989,0.2296,-0.93939,9.44286
1783008,0.2296,-0.93939,9.44286
1783029,0.2296,-0.93939,9.44286
1783054,0.2296,-0.93939,9.44286
1783068,0.2296,-0.93939,9.44286
1783092,0.24864,-0.93701,9.49522
1783113,0.24864,-0.93701,9.49522
1783131,0.24864,-0.93701,9.49522
1783148,0.24864,-0.93701,9.49522
1783172,0.24864,-0.93701,9.49522
1783190,0.23674,-1.00366,9.51903
1783212,0.23674,-1.00366,9.51903
1783232,0.23674,-1.00366,9.51903
1783252,0.23674,-1.00366,9.51903
1783273,0.23198,-0.92511,9.40715
1783289,0.23198,-0.92511,9.40715
1783313,0.23198,-0.92511,9.40715
1783331,0.23198,-0.92511,9.40715
1783351,0.23198,-0.92511,9.40715
1783369,0.21056,-0.93463,9.46904
1783388,0.21056,-0.93463,9.46904
1783410,0.21056,-0.93463,9.46904
1783428,0.21056,-0.93463,9.46904
1783448,0.21056,-0.93463,9.46904
1783469,0.18437,-0.92749,9.64757
1783489,0.18437,-0.92749,9.64757
1783509,0.18437,-0.92749,9.64757
1783528,0.18437,-0.92749,9.64757
1783549,0.18437,-0.92749,9.64757
1783569,0.2653,-0.92987,9.50237
1783589,0.2653,-0.92987,9.50237
1783608,0.2653,-0.92987,9.50237
1783628,0.2653,-0.92987,9.50237
1783649,0.2653,-0.92987,9.50237
1783669,0.24388,-0.94415,9.49046
1783689,0.24388,-0.94415,9.49046
1783709,0.24388,-0.94415,9.49046
1783730,0.24388,-0.94415,9.49046
1783749,0.24388,-0.94415,9.49046
1783771,0.23674,-0.96558,9.54283
1783790,0.23674,-0.96558,9.54283
1783809,0.23674,-0.96558,9.54283
1783832,0.23674,-0.96558,9.54283
1783852,0.23674,-0.96558,9.54283
1783869,0.25816,-0.92273,9.619
1783889,0.25816,-0.92273,9.619
1783909,0.25816,-0.92273,9.619
1783929,0.25816,-0.92273,9.619
1783950,0.25816,-0.92273,9.619
1783968,0.19627,-0.92987,9.54997
1783995,0.19627,-0.92987,9.54997
1784009,0.19627,-0.92987,9.54997
1784030,0.19627,-0.92987,9.54997
1784050,0.19627,-0.92987,9.54997
1784069,0.23674,-0.96082,9.76421
1784089,0.23674,-0.96082,9.76421
1784108,0.23674,-0.96082,9.76421
1784129,0.23674,-0.96082,9.76421
1784149,0.23674,-0.96082,9.76421
1784169,0.23436,-0.94177,9.52141
1784188,0.23436,-0.94177,9.52141
1784208,0.23436,-0.94177,9.52141
1784229,0.23436,-0.94177,9.52141
1784249,0.23436,-0.94177,9.52141
1784268,0.19389,-0.90369,9.56902
1784289,0.19389,-0.90369,9.56902
1784309,0.19389,-0.90369,9.56902
1784329,0.19389,-0.90369,9.56902
1784354,0.21056,-0.94177,9.66423
1784379,0.21056,-0.94177,9.66423
1784389,0.21056,-0.94177,9.66423
1784409,0.21056,-0.94177,9.66423
1784428,0.21056,-0.94177,9.66423
1784448,0.21056,-0.94177,9.66423
1784469,0.19627,-0.92273,9.56426
1784488,0.19627,-0.92273,9.56426
1784508,0.19627,-0.92273,9.56426
1784529,0.19627,-0.92273,9.56426
1784548,0.19627,-0.92273,9.56426
1784568,0.22246,-0.92749,9.4738
1784589,0.22246,-0.92749,9.4738
1784609,0.22246,-0.92749,9.4738
1784633,0.22246,-0.92749,9.4738
1784649,0.22246,-0.92749,9.4738
1784669,0.2177,-0.94415,9.68803
1784689,0.2177,-0.94415,9.68803
1784709,0.2177,-0.94415,9.68803
1784728,0.2177,-0.94415,9.68803
1784749,0.2058,-0.93463,9.42143
1784769,0.2058,-0.93463,9.42143
1784789,0.2058,-0.93463,9.42143
1784813,0.2058,-0.93463,9.42143
1784849,0.2058,-0.94177,9.57854
1784858,0.2058,-0.94177,9.57854
1784869,0.2058,-0.94177,9.57854
1784888,0.2058,-0.94177,9.57854
1784908,0.2058,-0.94177,9.57854
1784929,0.2058,-0.94177,9.57854
1784949,0.2058,-0.94177,9.57854
1784968,0.20818,-0.97748,9.57378
1784989,0.20818,-0.97748,9.57378
1785009,0.20818,-0.97748,9.57378
1785029,0.20818,-0.97748,9.57378
1785049,0.22484,-0.94177,9.47856
1785069,0.22484,-0.94177,9.47856
1785088,0.22484,-0.94177,9.47856
1785108,0.22484,-0.94177,9.47856
1785128,0.22484,-0.94177,9.47856
1785148,0.23674,-0.93701,9.55711
1785168,0.23674,-0.93701,9.55711
1785188,0.23674,-0.93701,9.55711
1785209,0.23674,-0.93701,9.55711
1785229,0.23674,-0.93701,9.55711
1785248,0.23912,-0.95605,9.619
1785268,0.23912,-0.95605,9.619
1785288,0.23912,-0.95605,9.619
1785308,0.23912,-0.95605,9.619
1785328,0.23912,-0.95605,9.619
1785350,0.26768,-0.92511,9.64281
1785372,0.26768,-0.92511,9.64281
1785389,0.26768,-0.92511,9.64281
1785410,0.26768,-0.92511,9.64281
1785429,0.26768,-0.92511,9.64281
1785449,0.2296,-0.90369,9.49999
1785469,0.2296,-0.90369,9.49999
1785489,0.2296,-0.90369,9.49999
1785509,0.2296,-0.90369,9.49999
1785529,0.2296,-0.90369,9.49999
1785548,0.20341,-0.96558,9.67851
1785569,0.20341,-0.96558,9.67851
1785589,0.20341,-0.96558,9.67851
1785609,0.20341,-0.96558,9.67851
1785629,0.20341,-0.96558,9.67851
1785649,0.25578,-0.96082,9.52379
1785668,0.25578,-0.96082,9.52379
1785688,0.25578,-0.96082,9.52379
1785709,0.25578,-0.96082,9.52379
1785729,0.25578,-0.96082,9.52379
1785748,0.27007,-0.92035,9.68089
1785769,0.27007,-0.92035,9.68089
1785789,0.27007,-0.92035,9.68089
1785808,0.27007,-0.92035,9.68089
1785829,0.27007,-0.92035,9.68089
1785849,0.25578,-0.88702,9.60234
1785869,0.25578,-0.88702,9.60234
1785889,0.25578,-0.88702,9.60234
1785909,0.25578,-0.88702,9.60234
1785929,0.25578,-0.88702,9.60234
1785950,0.2534,-0.95367,9.55711
1785969,0.2534,-0.95367,9.55711
1785994,0.2534,-0.95367,9.55711
1786009,0.2534,-0.95367,9.55711
1786029,0.2534,-0.95367,9.55711
1786049,0.23912,-0.94653,9.56902
1786069,0.23912,-0.94653,9.56902
1786089,0.23912,-0.94653,9.56902
1786111,0.23912,-0.94653,9.56902
1786129,0.23912,-0.94653,9.56902
1786149,0.24626,-0.96558,9.56664
1786169,0.24626,-0.96558,9.56664
1786189,0.24626,-0.96558,9.56664
1786208,0.24626,-0.96558,9.56664
1786228,0.24626,-0.96558,9.56664
1786249,0.24626,-0.93463,9.52141
1786269,0.24626,-0.93463,9.52141
1786289,0.24626,-0.93463,9.52141
1786309,0.24626,-0.93463,9.52141
1786330,0.24626,-0.93463,9.52141
1786351,0.21056,-0.90845,9.66423
1786377,0.21056,-0.90845,9.66423
1786389,0.21056,-0.90845,9.66423
